text-small,f-m-20,f-m-20 2,
"08 Jul 2025
					12:28:56",Penerbitan SKS Pengganti Karena Hilang PT Telkom Indonesia (Persero) Tbk [],TLKM,TLKM mengumumkan penerbitan SKS pengganti saham hilang sebanyak 41.000 saham
"09 Jul 2025
					11:50:56",Laporan Bulanan Registrasi Pemegang Efek [],TLKM,"Laporan Bulanan Registrasi Pemegang Efek TLKM menunjukkan penurunan kepemilikan saham Scripless dan kenaikan saham treasury sebesar 0,0017% dan penurunan jumlah pemegang saham sebanyak 4.298 pemegang"
"14 Jul 2025
					14:25:26",Saham Hilang [],TLKM,TLKM melaporkan saham hilang sebanyak 500 saham
"28 Jul 2025
					17:24:32",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],TLKM,TLKM memberitahukan rencana RUPSLB yang akan dilakukan dalam dua bulan mendatang secara daring
"31 Jul 2025
					19:21:50",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],TLKM,"Laporan Keuangan Interim TLKM menunjukkan pendapatan sebesar Rp73.004 miliar, laba periode berjalan sebesar Rp14.126 miliar, dan total aset sebesar Rp293.797 miliar"
"02 Jul 2025
					09:44:06",Penyampaian Prospektus [],TOWR,TOWR menyampaikan prospektus penambahan modal melalui HMETD
"02 Jul 2025
					11:30:49",Keterbukaan Informasi terkait Aksi Korporasi - HMETD [],TOWR,TOWR menyampaikan keterbukaan informasi terkait HMETD yang akan menerbitkan sejumlah 8.083.478.731 saham
"02 Jul 2025
					15:49:45",Penyampaian Bukti Iklan Penambahan Modal Dengan Memberikan Hak Memesan Efek Terlebih Dahulu I [],TOWR,TOWR menyampaikan bukti iklan penambahan modal dengan HMETD melalui media situs web perseroan dan IDX
"06 Jul 2025
					10:19:13",Laporan Bulanan Registrasi Pemegang Efek [],TOWR,Laporan Bulanan Registrasi Pemegang Efek TOWR menunjukkan kenaikan pemegang saham sebanyak 577 pemegang
"09 Jul 2025
					16:59:48",Penandatangan Perjanjian Kredit antara Protelindo dengan PT Bank ICBC Indonesia [],TOWR,TOWR melaporkan penandatanganan perjanjian kredit antara Protelinde dengan PT Bank ICBC Indonesia senilai Rp400.000.000.000 untuk fasilitas
"11 Jul 2025
					09:06:43",Pencatatan Efek Bersifat Ekuitas dan Pra Pencatatan Saham [],TOWR,Bursa mencatatkan HMETD dan pra-pencatatan saham hasil HMETD milik TOWR
"11 Jul 2025
					18:31:57","Penandatangan Perjanjian Perubahan atas Perjanjian Fasilitas antara Protelindo, Iforte, SUPR, IEN, BIT, IBST dengan PT Bank Mizuho Indonesia []",TOWR,"TOWR melaporkan penandatangan perjanjian perubahan atas perjanjian fasilitas antara Protelindo, Iforte, SUPR, IEN, BIT, IBST dengan PT Bank Mizuho Indonesia"
"15 Jul 2025
					16:35:35",Pencatatan Saham [],TOWR,TOWR melakukan pencatatan saham sebanyak 1.508.692 melalui pelaksanaan HMETD
"16 Jul 2025
					15:44:10",Pencatatan Saham [],TOWR,TOWR melakukan pencatatan saham sebanyak 761.164 melalui pelaksanaan HMETD
"17 Jul 2025
					14:22:52",Pencatatan Saham [],TOWR,TOWR melakukan pencatatan saham sebanyak 450.820 melalui pelaksanaan HMETD
"17 Jul 2025
					18:45:00",Batas Akhir Perdagangan HMETD Sarana Menara Nusantara Tbk. (TOWR-R) [],TOWR,BURSA mengumumkan batas akhir perdagangan HMETD TOWR-R
"18 Jul 2025
					16:07:40",Pencatatan Saham [],TOWR,TOWR melakukan pencatatan saham sebanyak 738.294 melalui pelaksanaan HMETD
"21 Jul 2025
					15:49:59",Pencatatan Saham [],TOWR,TOWR melakukan pencatatan saham sebanyak 688.554.809 melalui pelaksanaan HMETD
"23 Jul 2025
					16:41:35",Pencatatan Saham [],TOWR,TOWR melakukan pencatatan saham sebanyak 7.391.464.952 melalui pelaksanaan HMETD
"29 Jul 2025
					18:17:07",Transaksi Material Tanpa Persetujuan RUPS [],TOWR,TOWR melaporkan transaksi material tanpa persetujuan RUPS dengan perusahaan yang dikendalikan dengan objek transaksi berupa penambahan modal dengan nilai Rp5.500.000.000.000
"31 Jul 2025
					10:00:27",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],TOWR,"Laporan Keuangan Interim TOWR menunjukkan pendapatan sebesar Rp6.394.230 juta, laba periode berjalan sebesar Rp1.648.376 juta, dan total aset sebesar Rp77.629.802 juta"
"02 Jul 2025
					16:05:21",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi dengan PT Astra Sedaya Finance  atas objek transaksi berupa Amandemen Perjanjian Pinjaman senilai Rp300.000.000.000
"02 Jul 2025
					16:08:22",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi dengan PT Komatsu Astra Finance  atas objek transaksi berupa Amandemen Perjanjian Pinjaman senilai Rp700.000.000.000
"02 Jul 2025
					16:10:07",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi dengan PT Surya Artha Nusantara Finance atas objek transaksi berupa Amandemen Perjanjian Pinjaman senilai Rp1.800.000.000.000
"02 Jul 2025
					16:22:23",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi anak perseroan PT Stargate Dua Pasific Resources dan PT Danusa Tambang Nusantara atas objek transaksi berupa Perjanjian Pinjaman senilai Rp243.495.000.000
"02 Jul 2025
					16:30:13",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi anak perseroan PT Stargate Pasific Resources dan PT Danusa Tambang Nusantara atas objek transaksi berupa Perjanjian Pinjaman senilai Rp405.825.000.000
"02 Jul 2025
					16:36:48",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi anak perseroan PT Stargate Mineral Asia dan PT Danusa Tambang Nusantara atas objek transaksi berupa Perjanjian Pinjaman senilai Rp2.110.290.000.000
"02 Jul 2025
					21:06:44",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi  perusahaan dibawah kendali perseroan PT Sumbawa Jutaraya dengan PT Danusa Tambang Nusantara atas objek transaksi berupa Perjanjian Pinjaman senilai Rp486.990.000.000
"07 Jul 2025
					17:33:26",Laporan Bulanan Registrasi Pemegang Efek [],UNTR,Laporan Bulanan Registrasi Pemegang Efek UNTR menunjukkan kenaikan pemegang saham sebanyak 639 pemegang
"11 Jul 2025
					13:45:36",Laporan Bulanan Aktivitas Eksplorasi [],UNTR,"Laporan Bulanan Aktivitas Eksplorasi UNTR menunjukkan total biaya eksplorasi sebesar Rp16,423,168,529 oleh anak perseroan yang melakukan aktivitas pengeboran di daerah Sibolga, Sumatra Utara"
"16 Jul 2025
					15:39:55",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi anak perseroan PT United Tractors Pandu Engineering dengan PT Bank Saqu Indonesia dengan objek transaksi berupa Perjanjian Kredit senilai Rp50.000.000.000
"25 Jul 2025
					15:52:31",Perubahan Komite Audit [],UNTR,UNTR melaporkan perubahan komite audit yang mengubah ketua dan para anggota komite audit sebelumnya
"30 Jul 2025
					16:56:29",Rencana Penyampaian Laporan Keuangan Kuartal II Ditelaah secara terbatas [],UNTR,UNTR menyampaikan rencana penyampaian Laporan Keuangan Kuartal II tahun ini
"30 Jul 2025
					18:02:09",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],UNTR,"Laporan Keuangan Interim UNTR menunjukkan pendapatan sebesar Rp68.525.286 juta, laba periode berjalan sebesar Rp8.369.472 juta, dan total aset sebesar Rp174.998.861 juta"
"10 Jul 2025
					16:12:58",Laporan Bulanan Registrasi Pemegang Efek [],UNVR,Laporan Bulanan Registrasi Pemegang Efek UNVR menunjukkan penurunan pemegang saham sebanyak 117 pemegang
"18 Jul 2025
					16:27:11",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris [],UNVR,UNVR melaporkan perubahan anggota direksi berupa direktur perseroan yang mengundurkan diri
"22 Jul 2025
					15:32:24",Saham Hilang [],UNVR,UNVR melaporkan saham hilang sebanyak 248 saham
"28 Jul 2025
					17:24:47",Saham Hilang [],UNVR,UNVR melaporkan saham hilang sebanyak 154 saham
"30 Jul 2025
					19:02:59",Laporan Kepemilikan Saham [],UNVR,UNVR melaporkan perubahan kepemilikan saham yang diturunkan kepada ahli waris sebanyak 124.000 saham
"31 Jul 2025
					06:28:34",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],UNVR,"Laporan Keuangan Interim UNVR menunjukkan pendapatan sebesar Rp18.204.530 juta, laba periode berjalan sebesar Rp2.155.575 juta, dan total aset sebesar Rp18.528.471 juta"
"31 Jul 2025
					07:27:33",Rencana Pembelian Kembali Saham Dalam Kondisi Pasar Yang Berfluktuasi Secara Signifikan [],UNVR,UNVR menyampaikan rencana pembelian kembali saham dalam kondisi pasar yang fluktuatif senilai Rp2.000.000.000.000
