text-small,f-m-20,f-m-20 2,
"09 Apr 2025
					17:24:06",Laporan Bulanan Registrasi Pemegang Efek [],MAPA,Laporan Bulanan Registrasi Pemegang Efek MAPA menunjukkan kenaikan pemegang saham sebanyak 275 pemegang
"10 Apr 2025
					10:14:29",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],MAPA,MAPA melaporkan perubahan kepemilikan saham seorang direksi yang membeli 900.000 saham untuk investasi
"29 Apr 2025
					19:50:41",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],MAPA,MAPA melaporkan perubahan kepemilikan saham seorang direksi yang membeli 80.000 saham untuk investasi
"29 Apr 2025
					19:51:01",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],MAPA,MAPA melaporkan perubahan kepemilikan saham seorang direksi yang membeli 750.000 saham untuk investasi
"29 Apr 2025
					19:51:23",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],MAPA,MAPA melaporkan perubahan kepemilikan saham seorang direksi yang membeli 750.000 saham untuk investasi
"30 Apr 2025
					20:30:37",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],MAPA,"Laporan keuangan MAPA menunjukkan pendapatan sebesar Rp 4.319.434 juta, laba periode berjalan sebesar Rp 338.649 juta dan total aset sebesar Rp 13.169.115 juta"
"30 Apr 2025
					21:24:52",Laporan Tahunan dan Laporan Keberlanjutan PT Map Aktif Adiperkasa Tbk [],MAPA,"Laporan tahunan MAPA membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan dan Laporan Keberlanjutan dan ESG MAPA menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"30 Apr 2025
					21:55:10",Siaran Pers - Laporan Keuangan PT Map Aktif Adiperkasa Tbk [],MAPA,MAPA menyampaikan siaran pers mengenai laporan keuangan kuartal pertama 
"09 Apr 2025
					17:28:31",Laporan Bulanan Registrasi Pemegang Efek [],MAPI,Laporan Bulanan Registrasi Pemegang Efek MAPI menunjukkan penurunan pemegang saham sebanyak 528 pemegang
"30 Apr 2025
					20:44:18",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],MAPI,"Laporan keuangan MAPI menunjukkan pendapatan sebesar Rp9.300.365 juta, laba periode berjalan sebesar Rp566.754 juta dan total aset sebesar Rp31.283.796 juta"
"30 Apr 2025
					21:32:26",Laporan Tahunan dan Laporan Keberlanjutan PT Mitra Adiperkasa Tbk [],MAPI,"Laporan tahunan MAPI membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					21:54:07",Siaran Pers - Laporan Keuangan PT Mitra Adiperkasa Tbk [],MAPI,MAPI menyampaikan siaran pers mengenai laporan keuangan kuartal pertama 
"07 Apr 2025
					13:56:49",Penyampaian Laporan Keuangan Tahunan [],MBMA,"Laporan keuangan MBMA menunjukkan pendapatan sebesar USD1.844.695.967, laba periode berjalan sebesar USD79.506.681 dan total aset sebesar USD3.435.221.162"
"07 Apr 2025
					17:18:37",Penyampaian Informasi Pemenuhan Kewajiban Public Expose - Tahunan [],MBMA,MBMA menyampaikan informasi pemenuhan kewajiban public expose tahunan
"09 Apr 2025
					18:05:52",Jatuh Tempo Obligasi / Sukuk Korporasi [],MBMA,Bursa mengumumkan jatuh tempo Obligasi I milik MBMA
"10 Apr 2025
					14:13:48",Laporan Bulanan Aktivitas Eksplorasi [],MBMA,Laporan Bulanan Aktivitas Eksplorasi MBMA menunjukkan penggunaan biaya sebesar Rp27.610.000.000 untuk aktivitas pengeboran
"10 Apr 2025
					17:19:46",Pembelian kembali atau pembayaran Efek Bersifat Utang dan/atau Sukuk [],MBMA,MBMA melaporkan pembayaran efek Obligasi I senilai Rp525.000.000.000
"10 Apr 2025
					19:05:39",Laporan Bulanan Registrasi Pemegang Efek [],MBMA,Laporan Bulanan Registrasi Pemegang Efek MBMA menunjukkan penurunan minor jumlah saham free float dan kenaikan jumlah pemegang saham sebanyak 976 pemegang
"15 Apr 2025
					16:26:09",Pengumuman Bursa Pencatatan Awal Obligasi dan Sukuk [],MBMA,"Bursa mengumumkan pencatatan awal Obligasi III seri A, B dan C milik MBMA"
"25 Apr 2025
					19:36:42",Rencana Penyampaian Laporan Keuangan Kuartal I Diaudit [],MBMA,MBMA menyampaikan rencana penyampaian laporan keuangan kuartal I tahun ini
"30 Apr 2025
					21:37:56",Keterbukaan Informasi terkait Pengunduran Diri Anggota Direksi PT Merdeka Battery Materials Tbk [],MBMA,MBMA melaporkan pengunduran diri anggota direksi
"07 Apr 2025
					14:47:54",Penyampaian Laporan Keuangan Tahunan [],MDKA,"Laporan keuangan MDKA menunjukkan pendapatan sebesar USD 2.239.030.890, laba periode berjalan sebesar USD 9.801.648 dan total aset sebesar USD 5.237.063.884."
"07 Apr 2025
					17:24:06",Penyampaian Informasi Pemenuhan Kewajiban Public Expose - Tahunan [],MDKA,MDKA menyampaikan informasi pemenuhan kewajiban public expose tahunan
"09 Apr 2025
					11:16:24",Laporan Bulanan Aktivitas Eksplorasi [],MDKA,"Laporan Bulanan Aktivitas Eksplorasi MDKA menunjukkan penggunaan biaya sebesar Rp65.310.000.000 , Rp9.470.000.000, Rp1.030.000.000 dan Rp7.420.000.000 untuk aktivitas eksplorasi region, pengeboran dan pemetaan geologi"
"10 Apr 2025
					09:53:13",Laporan Bulanan Registrasi Pemegang Efek [],MDKA,"Laporan Bulanan Registrasi Pemegang Efek MDKA menunjukkan kenaikan kepemilikan saham pihak pemegang >5% sebesar 0,934% dan penurunan jumlah saham free float sebesar 0,94% serta kenaikan jumlah pemegang saham sebanyak 638 pemegang"
"11 Apr 2025
					18:43:01",Laporan Penggunaan Dana Hasil Penawaran Umum [],MDKA,MDKA melaporkan penggunaan dana hasil penawaran umum Obligasi Berkelanjutan V
"25 Apr 2025
					16:47:35",Jatuh Tempo Obligasi / Sukuk Korporasi [],MDKA,Bursa mengumumkan jatuh tempo Obligasi Berkelanjutan III milik MDKA 
"28 Apr 2025
					13:52:48",Pembelian kembali atau pembayaran Efek Bersifat Utang dan/atau Sukuk [],MDKA,MDKA melaporkan pembayaran efek Obligasi Berkelanjutan III senilai Rp310.000.000.000
"28 Apr 2025
					17:06:55",Rencana Penyampaian Laporan Keuangan Kuartal I Diaudit [],MDKA,MDKA menyampaikan rencana penyampaian laporan keuangan kuartal I tahun ini
"29 Apr 2025
					18:07:16",Keterbukaan Informasi terkait Pengunduran Diri Anggota Direksi PT Merdeka Copper Gold Tbk [],MDKA,MDKA melaporkan pengunduran diri seorang anggota direksi
"30 Apr 2025
					23:33:31",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],MDKA,"Laporan tahunan MDKA membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan dan Laporan Keberlanjutan dan ESG MDKA  menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"07 Apr 2025
					12:08:22",Kesiapan Perusahaan untuk Pembayaran Obligasi Berkelanjutan IV Medco Energi Internasional Tahap III Seri A [],MEDC,MEDC melaporkan kesiapan perusahaan untuk membayar Obligasi Berkelanjutan IV
"08 Apr 2025
					10:37:02",Press Release_MedcoEnergi Lanjutkan Program Pembelian Kembali Saham AS$50 Juta [],MEDC,MEDC menyampaikan press release yang berjudul MedcoEnergi Lanjutkan Program Pembelian Kembali Saham AS$50 Juta
"09 Apr 2025
					09:47:30",Penyampaian Laporan Keuangan [],MEDC,Laporan keuangan MEDC menunjukkan pendapatan sebesar USD 2.399.190.555 dan nilai ekuitas sebesar USD 2.351.031.569
"09 Apr 2025
					11:35:56",Laporan Bulanan Registrasi Pemegang Efek [],MEDC,"Laporan Bulanan Registrasi Pemegang Efek MEDC menunjukkan penurunan kepemilikan saham Scripless dan kenaikan saham treasury sebesar 0,07% dan penurunan jumlah pemegang saham sebanyak 759 pemegang"
"09 Apr 2025
					11:51:17",Penyampaian Informasi Pemenuhan Kewajiban Public Expose - Tahunan [],MEDC,MEDC menyampaikan informasi pemenuhan kewajiban public expose tahunan
"10 Apr 2025
					14:08:01",Laporan Bulanan Aktivitas Eksplorasi [],MEDC,"Laporan Bulanan Aktivitas Eksplorasi MEDC menunjukkan penggunaan biaya sebesar 3,990,000 USD, 230.000 USD, 12,500,000 USD, 15,500,000 USD, dan 18,350,000 USD untuk aktivitas pengeboran, survei geofisika dan akuisisi seismik"
"15 Apr 2025
					15:13:40",Laporan Hasil Pemeringkatan Pemeringkatan Tahunan [],MEDC,MEDC melaporkan hasil pemeringkatan-pemeringkatan tahunan yang dinilai positif dengan rating idAA-
"17 Apr 2025
					22:13:55",Pengumuman atas Keterbukaan Informasi dalam rangka Penawaran Umum Berkelanjutan Kepada Pemodal Profesional Obligasi Berkelanjutan VI Medco Energi Internasional Tahap I [],MEDC,MEDC menyampaikan informasi penawaran umum Obligasi Berkelanjutan IV 
"22 Apr 2025
					11:34:21",Penyampaian Prospektus [],MEDC,MEDC menyampaikan prospektus Obligasi Berkelanjutan IV
"22 Apr 2025
					17:09:53",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],MEDC,MEDC memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam dua bulan mendatang 
"22 Apr 2025
					17:16:36",Keterbukaan Informasi Terkait Pembelian Kembali Saham Yang Dikeluarkan MedcoEnergi [],MEDC,MEDC menyampaikan informasi terkait pembelian kembali saham sebanyak-banyaknya Rp 408.000.000.000
"22 Apr 2025
					17:38:15",Amandemen I dari Perubahan dan Pernyataan Kembali Perjanjian Pinjam Meminjam antar Perusahaan antara Perseroan dengan PT Expan Petrogas Intranusa  [],MEDC,MEDC menyampaikan informasi terkait amandemen I dari perubahan dan pernyataan kembali Perjanjian pinjam meminjam antar perusahaan antara perseroan dengan PT Expan Petrogas Intranusa untuk menambah plafon pinjaman maksimum dari perseroan sebagai Pemberi Pinjaman sebesar USD2.500.000
"30 Apr 2025
					15:21:56",Tanggapan atas Surat OJK dan Revisi KI SBB MedcoEnergi [],MEDC,MEDC memberikan tanggapan atas Surat OJK dan Revisi KI SBB
"30 Apr 2025
					21:47:08",Penyampaian Laporan Tahunan [],MEDC,"Laporan tahunan MEDC membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					23:43:05",Laporan Keberlanjutan dan ESG PT Medco Energi Internasional Tbk [],MEDC,"Laporan Keberlanjutan dan ESG MEDC menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"08 Apr 2025
					16:51:22",Laporan Bulanan Registrasi Pemegang Efek [],PGAS,Laporan Bulanan Registrasi Pemegang Efek PGAS menunjukkan penurunan pemegang saham sebanyak 18 pemegang
"14 Apr 2025
					08:33:49",Perolehan atau kehilangan kontrak penting [],PGAS,"PGAS melaporkan kehilangan kontrak penting Gas Sales Agreement dengan penjual akan dibatalkan sehingga berdampak pada pengurangan proyeksi pasokan gas sebesar volume total kontrak yaitu 122,77 TBTU"
"15 Apr 2025
					10:17:56","Press Release - Dukung Ketahanan Energi, FSRU Lampung Terima Pasokan LNG 130.000 M3 dari Bontang []",PGAS,"PGAS menyampaikan press release berjudul Dukung Ketahanan Energi, FSRU Lampung Terima Pasokan LNG 130.000 M3 dari Bontang"
"21 Apr 2025
					17:18:44",Penjelasan atas Permintaan Penjelasan Bursa [],PGAS,PGAS memberikan penjelasan terminasi Gas Sales Agreement antara perseroan dengan para penjual
"21 Apr 2025
					17:38:44",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],PGAS,PGAS memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan mendatang
"22 Apr 2025
					00:02:22",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PGAS,"PGAS menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"28 Apr 2025
					20:06:08",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],PGAS,"Laporan tahunan PGAS membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan dan Laporan Keberlanjutan dan ESG PGAS menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"29 Apr 2025
					19:46:50",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],PGAS,"Laporan keuangan PGAS menunjukkan pendapatan sebesar USD 966.563.402, laba periode berjalan sebesar USD 90.192.652 dan total aset sebesar USD 6.544.865.097"
"08 Apr 2025
					08:50:15",Laporan Bulanan Registrasi Pemegang Efek [],PGEO,Laporan Bulanan Registrasi Pemegang Efek PGEO menunjukkan kenaikan pemegang saham sebanyak 401 pemegang
"12 Apr 2025
					14:23:18","Indonesia-Turki Perkuat Arah Strategis Transisi Energi Bersih, PGE dan Zorlu Enerji Sepakati Studi Bersama Pengembangan Panas Bumi []",PGEO,"PGEO menyampaikan press release berjudul Indonesia-Turki Perkuat Arah Strategis Transisi Energi Bersih, PGE dan Zorlu Enerji Sepakati Studi Bersama Pengembangan Panas Bumi "
"24 Apr 2025
					20:25:17",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],PGEO,PGEO memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam dua bulan mendatang
"25 Apr 2025
					16:23:50",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],PGEO,"Laporan keuangan PGEO menunjukkan pendapatan sebesar USD 101.507 ribu, laba periode berjalan sebesar USD 31.352 ribu dan total aset sebesar USD 3.025.320 ribu"
"25 Apr 2025
					22:44:54",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PGEO,"PGEO menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"30 Apr 2025
					16:22:32",Keterbukaan lnformasi Hasil Pelaksanaan Program MESOP Tahap I dan Tahap II PT Pertamina Geothermal Energy Tbk [],PGEO,PGEO memberikan informasi hasil pelaksanaan program MESOP 
"30 Apr 2025
					18:34:18",Penyampaian Laporan Tahunan [],PGEO,"Laporan tahunan PGEO membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					20:10:12",Penyampaian Laporan Keberlanjutan & ESG [],PGEO,"Laporan Keberlanjutan dan ESG PGEO menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"08 Apr 2025
					11:42:23",Laporan Bulanan Registrasi Pemegang Efek [],PTBA,Laporan Bulanan Registrasi Pemegang Efek PTBA menunjukkan kenaikan pemegang saham sebanyak 1.048 pemegang
"09 Apr 2025
					08:07:27",Laporan Bulanan Aktivitas Eksplorasi [],PTBA,"Laporan Bulanan Aktivitas Eksplorasi PTBA menunjukkan penggunaan biaya sebesar Rp25.110.000.000, Rp210.000.000 , Rp50.000.000 dan Rp2.810.000.000 untuk kegiatan coring, logging geofisika, pengambilan sampel batubara serta monitoring ToC-BoC front tambang"
"30 Apr 2025
					11:35:29",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],PTBA,"Laporan tahunan PTBA membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					19:38:34",Penyampaian Laporan Keuangan [],PTBA,Laporan keuangan PTBA menunjukkan pendapatan sebesar Rp9.958.441.000.000 dan nilai ekuitas sebesar Rp23.069.961.000.000
"08 Apr 2025
					14:04:22",Laporan Bulanan Registrasi Pemegang Efek [],SIDO,"Laporan Bulanan Registrasi Pemegang Efek SIDO menunjukkan kenaikan kepemilikan saham direksi sebanyak 0,01% dan kenaikan saham treasury sebesar 0,3% saham serta kenaikan jumlah pemegang saham sebanyak 1.263 pemegang"
"09 Apr 2025
					09:09:54",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],SIDO,"SIDO melakukan pemanggilan RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan atas perubahan susunan pengurus perseroan, penetapan gaji / honorarium untuk direksi / dewan komisaris perseroan"
"30 Apr 2025
					16:04:28",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],SIDO,"Laporan keuangan SIDO menunjukkan pendapatan sebesar Rp 789.105 juta, laba periode berjalan sebesar Rp 232.940 juta dan total aset sebesar Rp 4.097.801 juta"
"15 Apr 2025
					17:36:20",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],SMGR,SMGR memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan mendatang
"15 Apr 2025
					17:42:49",Laporan Bulanan Registrasi Pemegang Efek [],SMGR,Laporan Bulanan Registrasi Pemegang Efek SMGR menunjukkan penurunan jumlah saham Scripless dimiliki oleh Direksi dan Dewan Komisaris kurang dari 5% dan kenaikan jumlah saham free float sebanyak 23.400 saham dan penurunan jumlah pemegang saham sebanyak 1.169 pemegang
"15 Apr 2025
					20:44:16",Rencana Pembelian Kembali Saham dalam Kondisi Pasar yang Berfluktuasi secara Signifikan [],SMGR,SMGR menyampaikan rencana pembelian kembali saham dalam kondisi pasar yang fluktuatif
"15 Apr 2025
					20:46:16",Keterbukaan Informasi Sehubungan dengan Rencana Pembelian Kembali Saham (Buyback) dan Pengalihan Saham hasil Buyback [],SMGR,SMGR memberikan informasi sehubungan rencana pembelian kembali saham sebesar-besarnya Rp200.000.000.000
"15 Apr 2025
					22:11:00",Keterbukaan Informasi sehubungan dengan Perubahan Kegiatan Usaha Perseroan (KOREKSI) [],SMGR,SMGR memberikan informasi sehubungan perubahan kegiatan usaha perseroan dan memberikan studi kelayakan 
"17 Apr 2025
					12:18:45",Penyampaian Bukti Iklan Pemberitahuan RUPS [],SMGR,"SMGR menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"29 Apr 2025
					15:50:25",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],SMGR,"Laporan tahunan SMGR membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					19:25:13",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],SMGR,"SMGR melakukan pemanggilan RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan atas perubahan susunan pengurus perseroan, penetapan gaji / honorarium untuk direksi / dewan komisaris perseroan, laporan realisasi penggunaan dana hasil penawaran umum, perubahan kegiatan usaha dan persetujuan atas rencana pembelian kembali saham\"
"30 Apr 2025
					22:34:51",Penyampaian Laporan Keuangan Interim [],SMGR,"Laporan keuangan SMGR menunjukkan pendapatan sebesar Rp 7.654.749 juta, laba periode berjalan sebesar Rp 35.432 juta dan total aset sebesar Rp 76.613.732 juta"
"30 Apr 2025
					22:44:36",Rencana Pembelian Kembali Saham dalam Kondisi Pasar yang Berfluktuasi secara Signifikan (KOREKSI) [],SMGR,SMGR menyampaikan rencana pembelian kembali saham dalam kondisi pasar yang fluktuatif
"30 Apr 2025
					22:46:11",Keterbukaan Informasi Sehubungan dengan Rencana Pembelian Kembali Saham (Buyback) dan Pengalihan Saham hasil Buyback (KOREKSI) [],SMGR,SMGR memberikan informasi sehubungan rencana pembelian kembali saham sebesar-besarnya Rp200.000.000.000
"10 Apr 2025
					10:55:19",Laporan Bulanan Registrasi Pemegang Efek [],SMRA,"Laporan Bulanan Registrasi Pemegang Efek SMRA menunjukkan penurunan jumlah saham free float sebesar 0,03% dan kenaikan jumlah pemegang saham sebanyak 173 pemegang"
"30 Apr 2025
					20:20:51",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],SMRA,"Laporan tahunan SMRA membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"09 Apr 2025
					19:43:08",Laporan Hasil Pemeringkatan Pemeringkatan Tahunan [],TLKM,TLKM melaporkan hasil pemeringkatan-pemeringkatan tahunan yang dinilai positif dengan rating idAAA
"10 Apr 2025
					18:40:01",Laporan Bulanan Registrasi Pemegang Efek [],TLKM,Laporan Bulanan Registrasi Pemegang Efek TLKM menunjukkan pengalihan pengendali dari Negara Indonesia ke PT Biro Klasifikasi Indonesia dan kenaikan minor jumlah saham free float dan kenaikan jumlah pemegang saham sebanyak 43 pemegang
"11 Apr 2025
					17:23:43",Pengunduran Diri Komisaris Utama/ Komisaris Independen PT Telkom Indonesia (Persero) Tbk [],TLKM,TLKM mengundurkan pengunduran diri seorang komisaris independen
"16 Apr 2025
					16:19:00",Saham Hilang [],TLKM,TLKM melaporkan saham hilang sebanyak 10.000 saham
"17 Apr 2025
					09:03:26",KETERBUKAAN INFORMASI DALAM RANGKA MEMENUHI KETENTUAN PERATURAN OTORITAS JASA KEUANGAN TENTANG PEMBELIAN KEMBALI SAHAM YANG DIKELUARKAN OLEH PERUSAHAAN TERBUKA.  [],TLKM,TLKM memberikan informasi tentang pembelian kembali saham dengan nilai sebanyak-banyaknya  Rp3.000.000.000.000
"17 Apr 2025
					09:13:58",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],TLKM,TLKM memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan mendatang
"18 Apr 2025
					05:14:52",Penyampaian Laporan Keuangan Tahunan [],TLKM,"Laporan keuangan TLKM menunjukkan pendapatan sebesar Rp149.967 miliar, laba periode berjalan sebesar Rp30.743 miliar dan total aset sebesar Rp299.675 miliar"
"21 Apr 2025
					20:59:02",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],TLKM,"Laporan tahunan TLKM membahas tentang laporan manajemen, tata kelola perusahaan, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					18:38:38",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],TLKM,"Laporan keuangan TLKM menunjukkan pendapatan sebesar Rp 36.639 miliar, laba periode berjalan sebesar Rp 7.597 miliar dan total aset sebesar Rp 299.546 miliar"
"08 Apr 2025
					21:26:51","Penandatangan Perjanjian Perubahan Kesebelas atas Surat Penawaran Fasilitas-Fasilitas Perbankan Tanpa Komitmen antara Protelindo, Iforte, KIN, SUPR, BIT dan IBST dengan JPMorgan Chase Bank, N.A., Cabang Jakarta  []",TOWR,"TOWR menyampaikan penandatanganan perjanjian perubahan atas surat penawaran fasilitas-fasilitas perbankan tanpa komitmen antara Protelindo, Iforte, KIN, SUPR, BIT dan IBST dengan JPMorgan Chase Bank, N.A., Cabang Jakarta"
"09 Apr 2025
					08:27:41",Laporan Bulanan Registrasi Pemegang Efek [],TOWR,Laporan Bulanan Registrasi Pemegang Efek TOWR menunjukkan penurunan pemegang saham sebanyak 229 pemegang 
"22 Apr 2025
					17:30:05",Penandatangan Perjanjian Fasilitas Pinjaman Bergulir antara Protelindo dan Iforte dengan PT Bank OCBC NISP Tbk  [],TOWR,TOWR menyampaikan penandatanganan perjanjian fasilitas pinjaman bergulir antara Protelindo dan Iforte dengan PT Bank OCBC NISP Tbk
"23 Apr 2025
					22:18:32",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris [],TOWR,TOWR melaporkan perubahan anggota berupa pengunduran diri wakil direktur utama dan komisaris utama
"23 Apr 2025
					22:45:04",Perubahan Pengurus [],TOWR,TOWR melaporkan perubahan pengurus perseroan berupa wakil direktur utama baru dan komisaris utama baru
"24 Apr 2025
					18:56:16",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan dan Luar Biasa [],TOWR,"TOWR memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, pemberian wewenang kepada direksi untuk membayar dividen interim, persetujuan atas perubahan susunan direksi, dan RUPSLB yang membahas persetujuan penambahan modal melalui HMETD"
"24 Apr 2025
					19:18:29",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - [],TOWR,"TOWR menyampaikan informasi terkait dividen tunai sebesar Rp499.779.599.924 dengan nilai per saham sebesar Rp9,9"
"28 Apr 2025
					16:36:46",Rencana Penyampaian Laporan Keuangan Kuartal I Ditelaah secara terbatas [],TOWR,TOWR menyampaikan rencana penyampaian laporan keuangan kuartal I tahun ini
"29 Apr 2025
					17:02:16",Informasi Penambahan Modal dalam rangka Penerbitan Hak Memesan Efek Terlebih Dahulu I (PMHMETD I) [],TOWR,TOWR memberikan informasi mengenai penambahan modal dalam rangka HMETD sejumlah Rp15.000.000.000
"30 Apr 2025
					16:35:34",PT Iforte Solusi Infotek - Pengumuman atas Pengambilalihan Perusahaan Terbuka [],TOWR,TOWR memberikan pengumuman mengenai anak perseroan PT Iforte Solusi Infotek yang akan mengambil alih saham PT Remala Abadi Tbk
"30 Apr 2025
					16:59:55",Pengumuman atas Pengambilalihan Saham oleh PT Iforte Solusi Infotek [],TOWR,TOWR mengumumkan pengambilalihan saham PT Remala Abadi Tbk oleh anak perseroan PT Iforte Solusi Infotek senilai Rp535.700.000.000
"08 Apr 2025
					17:00:02",Laporan Bulanan Registrasi Pemegang Efek [],UNTR,Laporan Bulanan Registrasi Pemegang Efek UNTR menunjukkan penurunan minor jumlah saham free float dan kenaikan jumlah pemegang saham sebanyak 752 pemegang
"10 Apr 2025
					11:40:57",Laporan Bulanan Aktivitas Eksplorasi [],UNTR,Laporan Bulanan Aktivitas Eksplorasi UNTR menunjukkan penggunaan biaya sebesar Rp4.471.528.360 untuk aktivitas pengeboran
"23 Apr 2025
					16:25:15",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi dengan anak perusahaan PT Acset Indonusa Tbk atas objek transaksi berupa Perjanjian Pinjaman senilai Rp1.000.000.000.000
"23 Apr 2025
					16:27:29",Rencana Transaksi Perubahan Kegiatan Usaha [],UNTR,"UNTR menyampaikan transaksi perubahan kegiatan usaha dan menjelaskan analisa kelayakan, ketersediaan tenaga kerja dan ahli, dan pengaruh terhadap perseroan"
"23 Apr 2025
					21:28:54",Penyampaian Laporan Tahunan [],UNTR,"Laporan tahunan UNTR membahas tentang laporan manajemen, tata kelola perusahaan, tanggung jawab sosial dan laporan keuangan"
"29 Apr 2025
					13:16:49",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan dan Luar Biasa [],UNTR,"UNTR memberikan ringkasan risalah RUPS Tahunan dan Luar Biasa yang membahas persetujuan laporan tahunan dan laporan keuangan, persetujuan penggunaan laba bersih, pengangkatan anggota direksi dan dewan komisaris untuk dua tahun kedepannya,penetapan gaji / honorarium anggota direksi dan dewan komisaris serta penunjukan kantor akuntan dan RUPSLB dengan agenda yang membahas persetujuan atas perubahan anggaran dasar perseroan dan kegiatan usaha"
"29 Apr 2025
					18:07:46",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],UNTR,"Laporan keuangan UNTR menunjukkan pendapatan sebesar Rp 34.260.783 juta, laba periode berjalan sebesar Rp 3.297.724 juta dan total aset sebesar Rp 181.221.781 juta"
"29 Apr 2025
					18:35:31",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],UNTR,UNTR memberikan informasi terkait dividen tunai senilai Rp7.812.021.451.536 dengan nilai per saham sebesar Rp2.151
"09 Apr 2025
					11:09:16",Laporan Bulanan Registrasi Pemegang Efek [],UNVR,Laporan Bulanan Registrasi Pemegang Efek UNVR menunjukkan peningkatan minor jumlah saham free float sebesar 410.000 saham dan kenaikan jumlah pemegang saham sebanyak 238 pemegang
