text-small,f-m-20,f-m-20 2,
"19 Mei 2025
					21:42:10",Perseroan menerbitkan surat utang senilai USD 400.000.000 [],MEDC,"MEDC melaporkan penerbitan surat utang senilai AS$400.000.000 dengan bunga 8,625% oleh entitas anak tidak langsung, dijamin oleh MEDC dan beberapa entitas anak, dengan hasil bersih untuk refinancing utang."
"19 Mei 2025
					21:48:15",Pelaporan Transaksi Afiliasi sehubungan dengan Pemberian Jaminan Perusahaan (Corporate Guarantee) oleh PT Medco Energi Internasional Tbk dan beberapa perusahaan terkendalinya atas Penerbitan Surat Utang [],MEDC,MEDC melaporkan transaksi afiliasi terkait pemberian jaminan perusahaan oleh MEDC dan beberapa entitas terkendali atas penerbitan surat utang.
"21 Mei 2025
					18:15:25",Siaran Media MedcoEnergi Tandatangani Perjanjian Swap Gas Domestik Multi-Pihak [],MEDC,MEDC menyampaikan siaran pers mengenai penandatanganan perjanjian swap gas domestik multi-pihak.
"28 Mei 2025
					16:30:09","Penandatanganan perjanjian kredit, mengakibatkan bertambahnya kewajiban keuangan Perseroan. []",MEDC,"MEDC menandatangani perjanjian kredit dengan bank tertentu berplafon maksimal Rp8.000.000.000.000 dan berjangka 120 bulan, transaksi merupakan transaksi material, bukan transaksi afiliasi/benturan kepentingan, serta meningkatkan liabilitas keuangan tanpa dampak signifikan terhadap operasional, hukum, atau kelangsungan usaha."
"30 Mei 2025
					18:39:20",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],MEDC,"MEDC menyampaikan laporan keuangan interim triwulanan tidak diaudit dengan total aset AS$8.087.758.871, liabilitas AS$5.748.389.486, ekuitas AS$2.339.369.385, pendapatan AS$560.470.126, laba AS$20.530.105, dan kas AS$815.115.431."
"06 Mei 2025
					13:24:08",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],PGAS,"PGAS menyampaikan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan, pengesahan laporan keuangan, penggunaan laba/dividen, remunerasi, penunjukan auditor, penugasan khusus, dan perubahan pengurus."
"08 Mei 2025
					16:43:27",Laporan Bulanan Registrasi Pemegang Efek [],PGAS,"PGAS melaporkan registrasi pemegang efek bulanan yang mencakup komposisi kepemilikan saham, free float sekitar 43,02%, dan jumlah pemegang saham."
"20 Mei 2025
					18:39:53","Siaran Pers - Pemerintah Beri Dukungan Pasokan Gas, PGN Teken PJBG dan Kerja Sama Strategis di IPA Convex 2025 []",PGAS,PGAS menyampaikan laporan informasi material atas penandatanganan PJBG dan kerja sama strategis untuk memperkuat pasokan gas dengan dukungan pemerintah.
"21 Mei 2025
					21:25:32","Siaran Pers - Sinergi Pemerintah - PGN Amankan Ketahanan Gas Domestik, PGN Tambah Pasokan dari Penandatanganan Swap Gas Agreement []",PGAS,PGAS melaporkan penandatanganan perjanjian swap gas untuk menambah pasokan dan memperkuat ketahanan gas domestik melalui sinergi dengan pemerintah.
"22 Mei 2025
					08:00:07","Siaran Pers - Angin Segar Pasar Gas Bumi Domestik, PGN-INPEX Masela Tandatangani HoA LNG Blok Masela []",PGAS,"PGAS menyampaikan laporan informasi material atas penandatanganan HoA LNG Blok Masela dengan mitra, sebagai bagian dari siaran pers pasar gas bumi domestik."
"28 Mei 2025
					22:24:32","Siaran Pers - RUPST PGN 2025 Setujui Bagikan Dividen Sebesar 80% Laba Bersih 2024 Setara USD 271,5 Juta []",PGAS,"PGAS melaporkan hasil RUPST yang menyetujui pembagian dividen 80% dari laba bersih tahun buku sebelumnya, setara USD 271,5 juta."
"01 Mei 2025
					12:10:48",Penyampaian Laporan Keberlanjutan dan ESG [],PGEO,"PGEO menyampaikan Laporan Keberlanjutan dan ESG tahunan yang memuat kinerja lingkungan, sosial, dan tata kelola, termasuk emisi GRK, konsumsi energi/air, limbah, serta target net zero dan pengurangan emisi."
"01 Mei 2025
					23:36:53",Rencana Transaksi Perubahan Kegiatan Usaha [],PGEO,"PGEO mengumumkan rencana perubahan kegiatan usaha beserta ringkasan studi kelayakan yang dinilai layak, untuk dibahas dalam RUPS."
"05 Mei 2025
					22:52:07",Laporan Bulanan Registrasi Pemegang Efek [],PGEO,"PGEO melaporkan registrasi pemegang efek bulanan yang mencakup komposisi kepemilikan saham, free float sekitar 10,24%, dan jumlah pemegang saham."
"05 Mei 2025
					23:01:30",Laporan Bulanan Registrasi Pemegang Efek [],PGEO,"PGEO melaporkan registrasi pemegang efek bulanan dengan komposisi saham, free float sekitar 10,24%, dan jumlah pemegang saham."
"09 Mei 2025
					20:55:39",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],PGEO,"PGEO mengumumkan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan, penggunaan laba bersih, penunjukan auditor, remunerasi, realisasi dana IPO, MESOP, perubahan anggaran dasar, dan perubahan pengurus."
"14 Mei 2025
					23:41:24",Penyampaian Bukti Iklan Panggilan RUPS [],PGEO,"PGEO menyampaikan bukti iklan panggilan RUPS Tahunan yang telah dimuat di situs web emiten, bursa, dan sistem eASY."
"19 Mei 2025
					23:13:19",Perubahan dan/atau Tambahan Informasi Atas Keterbukaan Informasi Kepada Pemegang Saham PT Pertamina Geothermal Energy Tbk (Perseroan) Sehubungan Dengan Rencana Perubahan Kegiatan Usaha Perseroan [],PGEO,"PGEO menyampaikan perubahan dan/atau tambahan informasi atas keterbukaan informasi kepada pemegang saham sehubungan dengan rencana perubahan kegiatan usaha, dengan lampiran studi kelayakan."
"21 Mei 2025
					16:39:24",Penjelasan atas Volatilitas Transaksi [],PGEO,"PGEO menjelaskan volatilitas transaksi efek dengan menyatakan tidak mengetahui informasi material lain yang belum diungkapkan, serta mencatat rencana penambahan kegiatan usaha jasa pengujian laboratorium dan alat ukur fluida dua fasa."
"23 Mei 2025
					09:17:38",Penjelasan atas Volatilitas Transaksi (KOREKSI) [],PGEO,"PGEO menyampaikan koreksi atas penjelasan volatilitas transaksi sebelumnya, dengan konfirmasi dari pemegang saham pengendali bahwa belum ada rencana khusus terkait kepemilikan saham dan tetap mendukung rencana strategis."
"03 Mei 2025
					21:24:12",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],PTBA,"PTBA menyampaikan laporan keuangan interim triwulanan tidak diaudit dengan pendapatan 9.958.441, laba 396.770, total aset 42.257.575, dan total ekuitas 23.069.961, serta mencantumkan daftar entitas anak."
"05 Mei 2025
					18:45:51",Laporan Bulanan Registrasi Pemegang Efek [],PTBA,"PTBA menyampaikan laporan bulanan registrasi pemegang efek yang mencakup komposisi kepemilikan saham, free float sekitar 32,76%, dan jumlah pemegang saham."
"06 Mei 2025
					15:04:57",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],PTBA,"PTBA mengumumkan rencana RUPS Tahunan untuk tahun buku yang berakhir pada periode tertentu, termasuk lokasi, waktu, dan tanggal pencatatan pemegang saham yang berhak hadir."
"06 Mei 2025
					16:08:20",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PTBA,PTBA menyampaikan bukti iklan pemberitahuan RUPS Tahunan yang telah dimuat di media cetak dan situs resmi.
"21 Mei 2025
					15:00:49",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],PTBA,"PTBA mengumumkan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan dan keuangan konsolidasian, penggunaan laba, remunerasi, penunjukan auditor, perubahan dana pensiun, dan perubahan susunan pengurus."
"21 Mei 2025
					16:16:11",Penyampaian Bukti Iklan Panggilan RUPS [],PTBA,PTBA menyampaikan bukti iklan pemanggilan RUPS Tahunan yang telah dimuat di media cetak dan situs resmi.
"21 Mei 2025
					17:34:10",Pemanggilan Rapat Umum Pemegang Saham Tahunan (KOREKSI) [],PTBA,"PTBA menyampaikan koreksi atas pemanggilan RUPS Tahunan, dengan agenda persetujuan laporan tahunan dan keuangan konsolidasian, penggunaan laba, remunerasi, penunjukan auditor, perubahan dana pensiun, dan perubahan susunan pengurus."
"02 Mei 2025
					15:34:16",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],SIDO,"SIDO melaporkan RUPST yang dihadiri pemegang saham mewakili 25.625.771.902 saham atau 85,456% dari saham sah, menyetujui laporan tahunan dan keuangan, penunjukan auditor, penggunaan laba bersih untuk dividen tunai IDR 1.170.000.000.000 atau IDR 39 per saham, remunerasi Dewan Komisaris IDR 8.194.150.603 gross, serta perubahan susunan pengurus. Dividen terdiri dari interim IDR 540.000.000.000 dan final IDR 630.000.000.000."
"05 Mei 2025
					10:36:27",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - 05052025 [],SIDO,"SIDO menyampaikan rencana pembagian dividen tunai dengan total IDR 630.000.000.000 atau IDR 21 per saham, didasari laba bersih diatribusikan ke entitas induk IDR 1.171.026.102.837, saldo laba tidak dibatasi IDR 1.013.055.428.219, dan total ekuitas IDR 3.487.844.327.424."
"05 Mei 2025
					14:30:50",Laporan Bulanan Registrasi Pemegang Efek [],SIDO,"SIDO melaporkan jumlah pemegang saham naik 1.594 dari 177.581 menjadi 179.175; free float turun dari 22,05% menjadi 21,86%, dengan saham free float turun 58.012.300 menjadi 6.558.202.448 dari total saham tercatat 30.000.000.000. Saham treasury naik dari 9.050.000 menjadi 66.862.300."
"02 Mei 2025
					19:46:57",Rencana Pembelian Kembali Saham dalam Kondisi Pasar yang Berfluktuasi secara Signifikan (KOREKSI) [],SMGR,"SMGR menyampaikan koreksi keterbukaan informasi atas rencana pembelian kembali saham dalam kondisi pasar berfluktuasi signifikan, dan meyakini buyback tidak berdampak negatif material terhadap kegiatan usaha dan pertumbuhan."
"02 Mei 2025
					19:48:18",Keterbukaan Informasi Sehubungan dengan Rencana Pembelian Kembali Saham (Buyback) dan Pengalihan Saham hasil Buyback (KOREKSI) [],SMGR,"SMGR menyampaikan koreksi keterbukaan informasi atas rencana pembelian kembali saham dan pengalihan saham hasil buyback, dan meyakini tidak berdampak negatif material terhadap kegiatan usaha dan pertumbuhan."
"05 Mei 2025
					22:30:06",Laporan Bulanan Registrasi Pemegang Efek [],SMGR,"SMGR melaporkan jumlah pemegang saham naik 954 dari 42.048 menjadi 43.002; free float turun dari 48,72% menjadi 48,63%, dengan saham free float turun 5.900.000 menjadi 3.283.579.695 dari total saham tercatat 6.751.540.089. Saham treasury naik dari 0 menjadi 5.900.000 (0,088%)."
"21 Mei 2025
					23:28:10",Pengkinian Keterbukaan Informasi sehubungan dengan Perubahan Kegiatan Usaha Perseroan [],SMGR,"SMGR menyampaikan pengkinian keterbukaan informasi terkait rencana menjalankan kegiatan usaha yang sudah tercantum dalam anggaran dasar tetapi belum dijalankan, yang memerlukan persetujuan RUPS, dan menyatakan perubahan itu tidak menimbulkan dampak material."
"26 Mei 2025
					13:25:17",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris [],SMGR,"SMGR melaporkan perubahan susunan Direksi dan/atau Dewan Komisaris setelah RUPST, dan menyatakan tidak ada dampak material terhadap operasional, hukum, keuangan, atau kelangsungan usaha."
"26 Mei 2025
					14:17:06",Perubahan Pengurus [],SMGR,"SMGR menyampaikan rincian perubahan susunan pengurus, mencakup direksi dan komisaris, termasuk pengangkatan, pemberhentian, masa jabatan, dan perubahan nomenklatur."
"27 Mei 2025
					19:48:08",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],SMGR,"SMGR melaporkan RUPST dihadiri 5.313.933.133 saham (78,7711%) menyetujui laporan tahunan/keuangan, penggunaan laba bersih Rp719.763.332.429 dengan dividen maksimum Rp648.746 juta (Rp96,2152 per saham) dan cadangan minimum Rp71.017 juta, serta buyback maksimum Rp300.000.000.000."
"27 Mei 2025
					22:15:57",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - 27052025 [],SMGR,"SMGR menyampaikan jadwal dividen tunai dengan total antara IDR 647.676.164.748 dan IDR 648.746.000.000, atau IDR 96,2152 per saham, didasari laba bersih IDR 719.763.332.429, saldo laba tidak dibatasi IDR 71.017.000.000, dan total ekuitas IDR 43.771.520."
"05 Mei 2025
					20:53:48",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],SMRA,"SMRA menyampaikan laporan keuangan interim triwulanan tidak diaudit dengan penjualan/pendapatan 2.103.940.239, laba 316.043.589, total liabilitas 20.098.627.885, dan kas akhir periode 3.059.674.801."
"06 Mei 2025
					13:11:06",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],SMRA,"SMRA mengumumkan rencana RUPST untuk membahas laporan tahunan, lokasi/waktu, dan tanggal pencatatan pemegang saham."
"06 Mei 2025
					16:02:24",Penyampaian Bukti Iklan Pemberitahuan RUPS [],SMRA,"SMRA menyampaikan bukti iklan pemberitahuan RUPST yang dimuat di situs IDX, situs Perseroan, dan eASY.KSEI."
"08 Mei 2025
					14:35:10",Laporan Bulanan Registrasi Pemegang Efek [],SMRA,"SMRA melaporkan jumlah pemegang saham naik 632 dari 30.018 menjadi 30.650; free float tetap 49,38% (8.152.390.010 saham) dari total saham tercatat 16.508.568.358; porsi pengendali 33,83% (5.585.167.916 saham) dan non-pengendali 66,17% (10.923.400.442 saham)."
"16 Mei 2025
					16:08:59",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG (KOREKSI) [],SMRA,"SMRA menyampaikan koreksi Laporan Tahunan & Keberlanjutan/ESG tahun buku terakhir dengan emisi Scope 1 50.459 tCO2e, Scope 2 47.938 tCO2e, Scope 3 76.787 tCO2e, total 175.184 tCO2e, konsumsi energi 397.563, air 821.217 m3, limbah 11.046 ton, total pegawai 4.222, pelatihan 30 jam/pegawai, dan resign 134 pegawai (3,2%)."
"21 Mei 2025
					15:45:40",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],SMRA,"SMRA mengumumkan pemanggilan RUPST dengan agenda persetujuan laporan tahunan/keuangan, penggunaan laba, penunjukan akuntan, remunerasi, penjaminan aset >50% kekayaan bersih, perubahan pengurus, dan laporan realisasi dana, serta menyatakan perubahan kegiatan usaha tidak berdampak material."
"21 Mei 2025
					18:24:37",Penyampaian Bukti Iklan Panggilan RUPS [],SMRA,"SMRA menyampaikan bukti iklan panggilan RUPST yang dimuat di situs IDX, situs Perseroan, dan eASY.KSEI."
"23 Mei 2025
					16:11:56",Rencana Penyelenggaraan Public Expose - Tahunan [],SMRA,SMRA melaporkan rencana Public Expose Tahunan untuk memaparkan kinerja tahun buku terakhir.
"05 Mei 2025
					17:24:53",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],TLKM,"TLKM mengumumkan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan/keuangan, penggunaan laba, remunerasi, penunjukan auditor, buyback, dan perubahan susunan pengurus."
"09 Mei 2025
					17:29:48",Laporan Bulanan Registrasi Pemegang Efek [],TLKM,"TLKM melaporkan jumlah pemegang saham turun 1.177, dari 227.173 menjadi 225.996. Free float tetap 47,14%, dengan saham free float turun menjadi 46.696.720.344 dari total saham tercatat 99.062.216.600."
"20 Mei 2025
					19:02:27",Penjelasan atas Pemberitaan Media Massa [],TLKM,TLKM menanggapi pemberitaan media mengenai dugaan korupsi senilai Rp431 miliar dan menyatakan tidak ada informasi atau kejadian material lain yang memengaruhi kelangsungan usaha atau harga saham.
"22 Mei 2025
					16:12:35",Informasi Pelunasan Efek [],TLKM,"TLKM mengumumkan pelunasan pokok obligasi dengan nilai nominal IDR 2.100.000.000.000 dan tingkat bunga 10,25%. Jatuh tempo berada pada tanggal tertentu."
"27 Mei 2025
					22:21:40",Perubahan Pengurus [],TLKM,TLKM mengumumkan perubahan susunan pengurus pada direksi dan dewan komisaris.
"02 Mei 2025
					15:31:51",Penyampaian Bukti Iklan PT Iforte Solusi Infotek - Pengumuman atas Pengambilalihan Perusahaan Terbuka [],TOWR,TOWR menyampaikan bukti iklan pengumuman pengambilalihan perusahaan terbuka oleh pihak terafiliasi di media cetak.
"07 Mei 2025
					15:40:00",Laporan Bulanan Registrasi Pemegang Efek [],TOWR,"TOWR melaporkan jumlah pemegang saham naik 288, dari 26.825 menjadi 27.113. Free float naik dari 36,75% menjadi 36,79%, dengan saham free float 18.767.703.391 dari total saham tercatat 51.014.625.000, porsi pengendali turun menjadi 52,4639% (26.764.246.165 saham) dan non-pengendali menjadi 47,5361%."
"07 Mei 2025
					16:50:42",Penjelasan atas Permintaan Penjelasan Bursa [],TOWR,TOWR menyampaikan tanggapan atas permintaan penjelasan bursa terkait rencana penambahan modal dengan hak memesan efek terlebih dahulu.
"20 Mei 2025
					19:09:51",Transaksi Material Tanpa Persetujuan RUPS [],TOWR,"TOWR menyampaikan transaksi material tanpa persetujuan RUPS berupa penandatanganan perubahan perjanjian fasilitas dengan nilai 4.000.000.000.000 atau 21% dari ekuitas, dengan pendapat kewajaran dari penilai."
"22 Mei 2025
					15:20:10",Penandatangan Perjanjian Fasilitas antara Protelindo dan Iforte dengan PT Bank KEB Hana Indonesia Tbk [],TOWR,"TOWR menyampaikan penandatanganan perjanjian fasilitas oleh entitas anak dengan bank pemberi pinjaman, dengan komitmen Rp500.000.000.000 dan jatuh tempo 3 tahun. Transaksi bukan benturan kepentingan/material dan tidak berdampak negatif material."
"30 Mei 2025
					14:35:17",Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],TOWR,"TOWR menyampaikan laporan keuangan interim dengan pendapatan 3.208.440, laba 805.049, total aset 79.212.017, total liabilitas 59.600.753, dan kas akhir periode 2.000.966."
"08 Mei 2025
					11:57:32",Laporan Bulanan Registrasi Pemegang Efek [],UNTR,"UNTR melaporkan jumlah pemegang saham naik 5.484 dari 39.528 menjadi 45.012; free float naik tipis dari 35,15% menjadi 35,16%, dengan saham free float turun 198.600 menjadi 1.310.831.006 dari total saham tercatat 3.728.641.594."
"08 Mei 2025
					18:06:24",Transaksi Afiliasi [],UNTR,UNTR menyampaikan transaksi afiliasi berupa amandemen pinjaman antara entitas induk dan entitas anak.
"19 Mei 2025
					23:10:45",Transaksi Afiliasi [],UNTR,"UNTR menyampaikan transaksi afiliasi berupa peningkatan kepemilikan saham dengan nilai 500.000.000.000, dilakukan bersama entitas anak."
"05 Mei 2025
					20:43:51",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],UNVR,"UNVR mengumumkan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan/keuangan, penggunaan laba bersih, penunjukan akuntan publik, dan penetapan remunerasi Dewan Komisaris."
"06 Mei 2025
					00:17:21",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],UNVR,"UNVR menyampaikan Laporan Tahunan & Keberlanjutan/ESG dengan emisi Scope 1 dan 2 sebesar 10.960,41 tCO2e, konsumsi energi 102.350.211 kWh, air 1.404.000 m3, limbah 17.055 ton, total pegawai 4.266, pelatihan 36 jam/pegawai, serta target net zero dan assurance pihak ketiga."
"13 Mei 2025
					09:55:45",Laporan Bulanan Registrasi Pemegang Efek [],UNVR,"UNVR melaporkan jumlah pemegang saham naik 1.968 dari 118.551 menjadi 120.519; free float tetap 14,49% (5.527.039.095 saham) dari total saham tercatat 38.150.000.000."
